Crop Name,Area Name,Area of Land in acres,Amount of Production in Tons,Rainfall in MM,Year
Wheat,Jamalpur Region,15980,11709,15.29,2008
Wheat,Jessore,13815,15140,26.25,2008
Wheat,Jessore Region,60901,56677,15.29,2008
Wheat,Jhenaidah,16850,14278,15.29,2008
Wheat,Joypurhat,4800,4924,15.29,2008
Wheat,Khagrachari Region,2,1,15.29,2008
Wheat,Khulna,475,408,25.5,2008
Wheat,Khulna Region,4951,4224,25.5,2008
Wheat,Kishoregonj,9020,7384,15.29,2008
Wheat,Kishoregonj Region,11710,9154,15.29,2008
Wheat,Kurigram,20520,13603,15.29,2008
Wheat,Kustia,32087,26577,15.29,2008
Wheat,Kustia  Region,90197,82957,15.29,2008
Wheat,Lakshmipur,200,150,15.29,2008
Wheat,Lalmonirhat,3040,2355,15.29,2008
Wheat,Madaripur,11310,8916,13.75,2008
Wheat,Magura,22340,19913,15.29,2008
Wheat,Manikgonj,5522,4535,15.29,2008
Wheat,Maulavibazar,190,117,15.29,2008
Wheat,Meherpur,30850,33556,15.29,2008
Wheat,Munsigonj,1630,1151,15.29,2008
Wheat,Mymenshing Region,6075,4055,8.75,2008
Wheat,Narail,7896,7346,15.29,2008
Wheat,Narayangonj,5232,4505,15.29,2008
Wheat,Narsingdi,3870,2788,15.29,2008
Wheat,Natore,75413,80339,15.29,2008
Wheat,Nawabgonj,21970,23741,15.29,2008
Wheat,Netrokona,2690,1770,15.29,2008
Wheat,Nilphamari,3870,3237,15.29,2008
Wheat,Noagaon,30180,25505,15.29,2008
Wheat,Noakhali,66,50,11.25,2008
Wheat,Noakhali Region,471,357,11.25,2008
Wheat,Pabna,80348,72790,15.29,2008
Wheat,Pabna Region,89530,79655,15.29,2008
Wheat,Panchagar,38850,29540,15.29,2008
Wheat,Patuakhali,25,21,13.5,2008
Wheat,Patuakhali Region,65,45,13.5,2008
Wheat,Perojpur,113,95,15.29,2008
Wheat,Rajbari,47904,50282,15.29,2008
Wheat,Rajshahi,68890,63053,6.5,2008
Wheat,Rajshahi Region,196453,192638,6.5,2008
Wheat,Rangamati Region,65,46,20,2008
Wheat,Rangpur,9753,8501,9.25,2008
Wheat,Rangpur Region,39783,29451,9.25,2008
Wheat,Satkhira,4179,3563,32.75,2008
Wheat,Shariatpur,12117,9471,15.29,2008
Wheat,Sherpur,3475,2733,15.29,2008
Wheat,Sirajgonj,9182,6865,15.29,2008
Wheat,Sunamgonj,377,321,15.29,2008
Wheat,Sylhet,455,382,13.5,2008
Wheat,Sylhet Region,2527,1905,13.5,2008
Wheat,Tangail Region,21465,13341,19.25,2008
Wheat,Thakurgaon,108140,95828,15.29,2008
Wheat,Bagerhat,505,454,3.59,2009
Wheat,Bandarban Region,0,0,3.59,2009
Wheat,Barguna,0,1,3.59,2009
Wheat,Barisal,1896,1321,8.25,2009
Wheat,Barisal Region,6381,7651,8.25,2009
Wheat,Bhola,4402,6291,5.25,2009
Wheat,Bogra,3162,2556,0.75,2009
Wheat,Bogra Region,7296,6218,0.75,2009
Wheat,Brahmanbaria,18580,10798,3.59,2009
Wheat,Chandpur,5078,3169,1,2009
Wheat,Chittagong,18,8,4.75,2009
Wheat,Chittagong Region,18,8,4.75,2009
Wheat,Chuadanga,29740,12836,3.59,2009
Wheat,Comilla,7709,5150,0,2009
Wheat,Comilla Region,31367,19117,0,2009
Wheat,Cox's Bazar,0,0,14.5,2009
Wheat,Dhaka,1517,710,1.5,2009
Wheat,Dhaka Region,14589,7724,1.5,2009
Wheat,Dinajpur,55393,53492,0.25,2009
Wheat,Dinajpur Region,209567,241090,0.25,2009
Wheat,Faridpur,60366,70752,1.25,2009
Wheat,Faridpur Region,138261,143618,1.25,2009
Wheat,Feni,187,150,14,2009
Wheat,Gaibanda,6066,4950,3.59,2009
Wheat,Gazipur,314,291,3.59,2009
Wheat,Gopalgonj,12218,11438,3.59,2009
Wheat,Hobigonj,1567,1284,3.59,2009
Wheat,Jalakati,28,7,3.59,2009
Wheat,Jamalpur,10683,9245,3.59,2009
Wheat,Jamalpur Region,13255,11048,3.59,2009
Wheat,Jessore,10806,9107,2.25,2009
Wheat,Jessore Region,51784,53758,2.25,2009
Wheat,Jhenaidah,15830,18124,3.59,2009
Wheat,Joypurhat,4134,3662,3.59,2009
Wheat,Khagrachari Region,0,0,3.59,2009
Wheat,Khulna,400,327,6.75,2009
Wheat,Khulna Region,4025,3260,6.75,2009
Wheat,Kishoregonj,5795,5311,3.59,2009
Wheat,Kishoregonj Region,7700,10363,3.59,2009
Wheat,Kurigram,23767,20031,3.59,2009
Wheat,Kustia,27353,35928,3.59,2009
Wheat,Kustia  Region,86938,91106,3.59,2009
Wheat,Lakshmipur,126,116,3.59,2009
Wheat,Lalmonirhat,3398,2891,3.59,2009
Wheat,Madaripur,10756,9708,3,2009
Wheat,Magura,19004,20153,3.59,2009
Wheat,Manikgonj,5123,2463,3.59,2009
Wheat,Maulavibazar,212,96,3.59,2009
Wheat,Meherpur,29845,42342,3.59,2009
Wheat,Munsigonj,750,416,3.59,2009
Wheat,Mymenshing Region,5433,2425,0,2009
Wheat,Narail,6144,6374,3.59,2009
Wheat,Narayangonj,3725,2286,3.59,2009
Wheat,Narsingdi,3160,1558,3.59,2009
Wheat,Natore,69142,77378,3.59,2009
Wheat,Nawabgonj,30139,44712,3.59,2009
Wheat,Netrokona,1905,5052,3.59,2009
Wheat,Nilphamari,11635,9592,3.59,2009
Wheat,Noagaon,29618,27687,3.59,2009
Wheat,Noakhali,70,61,3.59,2009
Wheat,Noakhali Region,383,327,3.59,2009
Wheat,Pabna,76714,86378,3.59,2009
Wheat,Pabna Region,83564,91801,3.59,2009
Wheat,Panchagar,37311,45412,3.59,2009
Wheat,Patuakhali,12,8,2.75,2009
Wheat,Patuakhali Region,12,9,2.75,2009
Wheat,Perojpur,55,32,3.59,2009
Wheat,Rajbari,41767,40692,3.59,2009
Wheat,Rajshahi,66895,72385,2,2009
Wheat,Rajshahi Region,195794,222162,2,2009
Wheat,Rangamati Region,0,0,12.25,2009
Wheat,Rangpur,9203,8162,0,2009
Wheat,Rangpur Region,54069,45626,0,2009
Wheat,Satkhira,3120,2479,4.75,2009
Wheat,Shariatpur,13154,11028,3.59,2009
Wheat,Sherpur,2572,1803,3.59,2009
Wheat,Sirajgonj,6850,5423,3.59,2009
Wheat,Sunamgonj,383,329,3.59,2009
Wheat,Sylhet,466,387,5,2009
Wheat,Sylhet Region,2628,2096,5,2009
Wheat,Tangail Region,16702,12678,0,2009
Wheat,Thakurgaon,116863,142186,3.59,2009
Wheat,Bagerhat,524,386,12.27,2010
Wheat,Bandarban Region,0,0,12.27,2010
Wheat,Barguna,1,0,12.27,2010
Wheat,Barisal,1938,1161,23,2010
Wheat,Barisal Region,8609,4843,23,2010
Wheat,Bhola,6622,3618,11.75,2010
Wheat,Bogra,2934,2683,5.75,2010
Wheat,Bogra Region,7125,6348,5.75,2010
Wheat,Brahmanbaria,16390,11166,12.27,2010
Wheat,Chandpur,3627,3435,11,2010
Wheat,Chittagong,20,6,16.25,2010
Wheat,Chittagong Region,20,6,16.25,2010
Wheat,Chuadanga,10814,35846,12.27,2010
Wheat,Comilla,6274,5588,7,2010
Wheat,Comilla Region,26291,20189,7,2010
Wheat,Cox's Bazar,0,0,20.75,2010
Wheat,Dhaka,866,1254,32.25,2010
Wheat,Dhaka Region,11059,10104,32.25,2010
Wheat,Dinajpur,52130,55104,0.25,2010
Wheat,Dinajpur Region,219950,217798,0.25,2010
Wheat,Faridpur,62597,58653,20,2010
Wheat,Faridpur Region,131575,131779,20,2010
Wheat,Feni,179,124,19.75,2010
Wheat,Gaibanda,5624,5088,12.27,2010
Wheat,Gazipur,402,246,12.27,2010
Wheat,Gopalgonj,10666,11753,12.27,2010
Wheat,Hobigonj,1496,1058,12.27,2010
Wheat,Jalakati,9,19,12.27,2010
Wheat,Jamalpur,10625,8869,12.27,2010
Wheat,Jamalpur Region,12924,11199,12.27,2010
Wheat,Jessore,9445,10992,11,2010
Wheat,Jessore Region,52919,51413,12.27,2010
Wheat,Jhenaidah,16359,15712,12.27,2010
Wheat,Joypurhat,4191,3665,12.27,2010
Wheat,Khagrachari Region,0,0,12.27,2010
Wheat,Khulna,353,381,3.75,2010
Wheat,Khulna Region,3411,3545,3.75,2010
Wheat,Kishoregonj,7613,4153,12.27,2010
Wheat,Kishoregonj Region,15212,5473,12.27,2010
Wheat,Kurigram,22547,18488,12.27,2010
Wheat,Kustia,31434,27690,12.27,2010
Wheat,Kustia  Region,75988,100110,12.27,2010
Wheat,Lakshmipur,222,100,12.27,2010
Wheat,Lalmonirhat,3392,2782,12.27,2010
Wheat,Madaripur,8904,10563,2.5,2010
Wheat,Magura,20765,18664,12.27,2010
Wheat,Manikgonj,3510,3436,12.27,2010
Wheat,Maulavibazar,215,110,12.27,2010
Wheat,Meherpur,33740,36574,12.27,2010
Wheat,Munsigonj,555,530,12.27,2010
Wheat,Mymenshing Region,3639,3502,12.5,2010
Wheat,Narail,6350,6045,12.27,2010
Wheat,Narayangonj,3462,2597,12.27,2010
Wheat,Narsingdi,2264,2041,12.27,2010
Wheat,Natore,65600,74330,12.27,2010
Wheat,Nawabgonj,37258,35010,12.27,2010
Wheat,Netrokona,7599,1320,12.27,2010
Wheat,Nilphamari,11024,9572,12.27,2010
Wheat,Noagaon,27687,26213,12.27,2010
Wheat,Noakhali,79,34,12.27,2010
Wheat,Noakhali Region,480,258,12.27,2010
Wheat,Pabna,78898,66835,12.27,2010
Wheat,Pabna Region,85627,72064,12.27,2010
Wheat,Panchagar,42642,34707,12.27,2010
Wheat,Patuakhali,13,6,9.5,2010
Wheat,Patuakhali Region,14,6,9.5,2010
Wheat,Perojpur,40,45,12.27,2010
Wheat,Rajbari,38754,39350,12.27,2010
Wheat,Rajshahi,67923,67894,11,2010
Wheat,Rajshahi Region,198468,203447,11,2010
Wheat,Rangamati Region,0,0,17.75,2010
Wheat,Rangpur,9149,8275,1.5,2010
Wheat,Rangpur Region,51736,44205,1.5,2010
Wheat,Satkhira,2534,2778,4.75,2010
Wheat,Shariatpur,10654,11460,12.27,2010
Wheat,Sherpur,2299,2330,12.27,2010
Wheat,Sirajgonj,6729,5229,12.27,2010
Wheat,Sunamgonj,370,333,12.27,2010
Wheat,Sylhet,500,359,14,2010
Wheat,Sylhet Region,2581,1860,14,2010
Wheat,Tangail Region,15842,13341,17,2010
Wheat,Thakurgaon,125178,127987,12.27,2010
Wheat,Bagerhat,533,518,1.61,2011
Wheat,Bandarban Region,0,0,1.61,2011
Wheat,Barguna,0,0,1.61,2011
Wheat,Barisal,1922,1426,0.25,2011
Wheat,Barisal Region,8270,7949,0.25,2011
Wheat,Bhola,6212,6451,0,2011
Wheat,Bogra,3084,2918,3,2011
Wheat,Bogra Region,6949,6474,3,2011
Wheat,Brahmanbaria,14350,9310,1.61,2011
Wheat,Chandpur,4575,4322,0.25,2011
Wheat,Chittagong,18,6,0,2011
Wheat,Chittagong Region,18,6,0,2011
Wheat,Chuadanga,12870,17222,1.61,2011
Wheat,Comilla,6004,4964,0,2011
Wheat,Comilla Region,24929,18596,0,2011
Wheat,Cox's Bazar,0,0,4,2011
Wheat,Dhaka,715,565,0,2011
Wheat,Dhaka Region,6670,4910,0,2011
Wheat,Dinajpur,42092,46696,7.75,2011
Wheat,Dinajpur Region,196880,234544,7.75,2011
Wheat,Faridpur,63811,72338,0,2011
Wheat,Faridpur Region,129128,142971,0,2011
Wheat,Feni,145,119,2.5,2011
Wheat,Gaibanda,4192,3687,1.61,2011
Wheat,Gazipur,360,273,1.61,2011
Wheat,Gopalgonj,10420,11964,1.61,2011
Wheat,Hobigonj,672,565,1.61,2011
Wheat,Jalakati,14,12,1.61,2011
Wheat,Jamalpur,9713,8988,1.61,2011
Wheat,Jamalpur Region,12111,11223,1.61,2011
Wheat,Jessore,7692,7795,0.25,2011
Wheat,Jessore Region,50893,52959,0.25,2011
Wheat,Jhenaidah,16950,18532,1.61,2011
Wheat,Joypurhat,3865,3556,1.61,2011
Wheat,Khagrachari Region,0,0,1.61,2011
Wheat,Khulna,306,282,1.75,2011
Wheat,Khulna Region,3587,3539,1.75,2011
Wheat,Kishoregonj,4790,3310,1.61,2011
Wheat,Kishoregonj Region,9280,6449,1.61,2011
Wheat,Kurigram,21534,22466,1.61,2011
Wheat,Kustia,33555,45654,1.61,2011
Wheat,Kustia  Region,83355,112571,1.61,2011
Wheat,Lakshmipur,203,113,1.61,2011
Wheat,Lalmonirhat,3504,3139,1.61,2011
Wheat,Madaripur,8724,10277,0.25,2011
Wheat,Magura,20100,20550,1.61,2011
Wheat,Manikgonj,2510,1884,1.61,2011
Wheat,Maulavibazar,80,53,1.61,2011
Wheat,Meherpur,36930,49695,1.61,2011
Wheat,Munsigonj,370,280,1.61,2011
Wheat,Mymenshing Region,3317,2400,3.25,2011
Wheat,Narail,6151,6082,1.61,2011
Wheat,Narayangonj,542,368,1.61,2011
Wheat,Narsingdi,2173,1540,1.61,2011
Wheat,Natore,61240,74750,1.61,2011
Wheat,Nawabgonj,37630,36619,1.61,2011
Wheat,Netrokona,4490,3139,1.61,2011
Wheat,Nilphamari,9714,9268,1.61,2011
Wheat,Noagaon,35775,41798,1.61,2011
Wheat,Noakhali,88,62,1.61,2011
Wheat,Noakhali Region,436,294,1.61,2011
Wheat,Pabna,76465,82858,1.61,2011
Wheat,Pabna Region,82434,88052,1.61,2011
Wheat,Panchagar,40430,43524,1.61,2011
Wheat,Patuakhali,0,0,1.5,2011
Wheat,Patuakhali Region,0,0,1.5,2011
Wheat,Perojpur,122,60,1.61,2011
Wheat,Rajbari,38090,40535,1.61,2011
Wheat,Rajshahi,68057,87008,1.75,2011
Wheat,Rajshahi Region,202702,240175,1.75,2011
Wheat,Rangamati Region,0,0,0.5,2011
Wheat,Rangpur,8241,7577,5.25,2011
Wheat,Rangpur Region,47185,46137,5.25,2011
Wheat,Satkhira,2748,2739,0.25,2011
Wheat,Shariatpur,8083,7857,1.61,2011
Wheat,Sherpur,2398,2235,1.61,2011
Wheat,Sirajgonj,5969,5194,1.61,2011
Wheat,Sunamgonj,124,96,1.61,2011
Wheat,Sylhet,413,335,0.75,2011
Wheat,Sylhet Region,1289,1049,0.75,2011
Wheat,Tangail Region,15275,15058,0.75,2011
Wheat,Thakurgaon,114358,144324,1.61,2011
Wheat,Bagerhat,510,473,15.49,2012
Wheat,Bandarban,0,0,15.49,2012
Wheat,Barguna,0,0,15.49,2012
Wheat,Barisal,2239,1552,19.25,2012
Wheat,Barisal Region,8483,8885,19.25,2012
Wheat,Bhola,6089,7214,10.75,2012
Wheat,Bogra,4300,4221,14,2012
Wheat,Brahmanbaria,13190,12909,15.49,2012
Wheat,Chandpur,6942,6698,15.49,2012
Wheat,Chittagong,12,8,0.75,2012
Wheat,Chittagong Division,24675,23821,0.75,2012
Wheat,Chuadanga,14580,19032,15.49,2012
Wheat,Comilla,4140,3933,30.5,2012
Wheat,Cox's Bazar,0,0,3.5,2012
Wheat,Dhaka,586,513,21,2012
Wheat,Dhaka  Division,217430,245699,21,2012
Wheat,Dinajpur,46920,59355,2.75,2012
Wheat,Faridpur,75410,90695,37.25,2012
Wheat,Feni,135,114,5,2012
Wheat,Gaibanda,5274,5057,15.49,2012
Wheat,Gazipur,333,238,15.49,2012
Wheat,Gopalgonj,14285,17991,15.49,2012
Wheat,Hobigonj,606,477,15.49,2012
Wheat,Jalakati,30,33,15.49,2012
Wheat,Jamalpur,14725,15005,15.49,2012
Wheat,Jessore,11527,13158,24.5,2012
Wheat,Jhenaidah,18974,20568,15.49,2012
Wheat,Joypurhat,3834,3606,15.49,2012
Wheat,Khagrachari,0,0,15.49,2012
Wheat,Khulna,1370,1102,41.5,2012
Wheat,Khulna Division,170279,207232,41.5,2012
Wheat,Kishoregonj,5220,3650,15.49,2012
Wheat,Kurigram,26033,28064,15.49,2012
Wheat,Kustia,40471,52315,15.49,2012
Wheat,Lakshmipur,170,97,15.49,2012
Wheat,Lalmonirhat,3821,3805,15.49,2012
Wheat,Madaripur,13833,17045,32,2012
Wheat,Magura,27221,32688,15.49,2012
Wheat,Manikgonj,2710,2348,15.49,2012
Wheat,Maulavibazar,200,200,15.49,2012
Wheat,Meherpur,43130,55108,15.49,2012
Wheat,Munsigonj,281,215,15.49,2012
Wheat,Mymenshing,3487,2671,9.25,2012
Wheat,Narail,9950,10295,15.49,2012
Wheat,Narayangonj,624,426,15.49,2012
Wheat,Narsingdi,3440,2363,15.49,2012
Wheat,Natore,64672,84057,15.49,2012
Wheat,Nawabgonj,53512,68573,15.49,2012
Wheat,Netrokona,5140,3613,15.49,2012
Wheat,Nilphamari,8800,9204,15.49,2012
Wheat,Noagaon,46042,58674,15.49,2012
Wheat,Noakhali,86,62,5,2012
Wheat,Pabna,81792,107713,15.49,2012
Wheat,Panchagar,42244,52635,15.49,2012
Wheat,Patuakhali,0,0,20,2012
Wheat,Perojpur,125,86,15.49,2012
Wheat,Rajbari,42720,51331,15.49,2012
Wheat,Rajshahi,73957,97422,27,2012
Wheat,Rajshahi Division,335520,430922,27,2012
Wheat,Rangamati,0,0,5.75,2012
Wheat,Rangpur,6942,7053,15.49,2012
Wheat,Rangpur Region,271604,337113,15.49,2012
Wheat,Satkhira,2546,2493,40.75,2012
Wheat,Shariatpur,13894,17550,15.49,2012
Wheat,Sherpur,4378,4530,15.49,2012
Wheat,Sirajgonj,7411,6656,15.49,2012
Wheat,Sunamgonj,104,80,15.49,2012
Wheat,Sylhet,367,350,14.5,2012
Wheat,Sylhet Division,1277,1107,14.5,2012
Wheat,Tangail Region,16364,15515,26.25,2012
Wheat,Thakurgaon,131570,171940,15.49,2012
Wheat,Bagerhat,481,495,3.36,2013
Wheat,Bandarban,0,0,3.36,2013
Wheat,Barguna,8,3,3.36,2013
Wheat,Barisal,2539,1956,1.5,2013
Wheat,Barisal Region,9726,10443,1.5,2013
Wheat,Bhola,6784,8159,2.25,2013
Wheat,Bogra,4307,4283,5.5,2013
Wheat,Brahmanbaria,4573,3984,3.36,2013
Wheat,Chandpur,3088,3150,0.75,2013
Wheat,Chittagong,11,7,0,2013
Wheat,Chittagong Division,11392,10565,0,2013
Wheat,Chuadanga,13920,18352,3.36,2013
Wheat,Comilla,3475,3226,1.5,2013
Wheat,Cox's Bazar,0,0,0,2013
Wheat,Dhaka,743,710,3,2013
Wheat,Dhaka  Division,218494,257287,3,2013
Wheat,Dinajpur,47390,59773,2.5,2013
Wheat,Faridpur,79946,102805,3,2013
Wheat,Feni,113,122,0.75,2013
Wheat,Gaibanda,8850,8245,3.36,2013
Wheat,Gazipur,306,205,3.36,2013
Wheat,Gopalgonj,13980,18097,3.36,2013
Wheat,Hobigonj,1114,921,3.36,2013
Wheat,Jalakati,126,113,3.36,2013
Wheat,Jamalpur,19776,20485,3.36,2013
Wheat,Jessore,10112,12339,5.25,2013
Wheat,Jhenaidah,17921,20657,3.36,2013
Wheat,Joypurhat,3825,3615,3.36,2013
Wheat,Khagrachari,0,0,3.36,2013
Wheat,Khulna,647,555,2,2013
Wheat,Khulna Division,165347,198632,3.36,2013
Wheat,Kishoregonj,4110,2878,3.36,2013
Wheat,Kurigram,28066,31188,3.36,2013
Wheat,Kustia,41327,49811,3.36,2013
Wheat,Lakshmipur,58,26,3.36,2013
Wheat,Lalmonirhat,3625,4210,3.36,2013
Wheat,Madaripur,12820,16510,2.5,2013
Wheat,Magura,26211,28745,3.36,2013
Wheat,Manikgonj,2191,2037,3.36,2013
Wheat,Maulavibazar,238,214,3.36,2013
Wheat,Meherpur,42836,54524,3.36,2013
Wheat,Munsigonj,138,97,3.36,2013
Wheat,Mymenshing,4815,4934,4.5,2013
Wheat,Narail,9220,10528,3.36,2013
Wheat,Narayangonj,574,382,3.36,2013
Wheat,Narsingdi,1020,811,3.36,2013
Wheat,Natore,63867,82128,3.36,2013
Wheat,Nawabgonj,72637,93108,3.36,2013
Wheat,Netrokona,4573,3115,3.36,2013
Wheat,Nilphamari,9734,10806,3.36,2013
Wheat,Noagaon,46521,60535,3.36,2013
Wheat,Noakhali,74,50,3.36,2013
Wheat,Pabna,96169,122338,3.36,2013
Wheat,Panchagar,41500,53924,3.36,2013
Wheat,Patuakhali,93,39,1.25,2013
Wheat,Perojpur,176,173,3.36,2013
Wheat,Rajbari,41863,49489,3.36,2013
Wheat,Rajshahi,72822,92475,5.5,2013
Wheat,Rajshahi Division,374843,473852,5.5,2013
Wheat,Rangamati,0,0,0.5,2013
Wheat,Rangpur,8150,9297,3.5,2013
Wheat,Rangpur Region,280054,350762,3.5,2013
Wheat,Satkhira,2672,2626,4.25,2013
Wheat,Shariatpur,11895,14270,3.36,2013
Wheat,Sherpur,3137,3309,3.36,2013
Wheat,Sirajgonj,14695,15370,3.36,2013
Wheat,Sunamgonj,181,134,3.36,2013
Wheat,Sylhet,213,190,1.75,2013
Wheat,Sylhet Division,1746,1459,1.75,2013
Wheat,Tangail Region,16607,17153,3.75,2013
Wheat,Thakurgaon,132739,173319,3.36,2013
Wheat,Bagerhat,729,810,6.11,2014
Wheat,Bandarban,0,0,6.11,2014
Wheat,Barguna,47,25,6.11,2014
Wheat,Barisal,3498,3125,3.75,2014
Wheat,Barisal Division,12651,13654,3.75,2014
Wheat,Bhola,8354,9951,4,2014
Wheat,Bogra,4588,4525,11.5,2014
Wheat,Brahmanbaria,4463,3788,6.11,2014
Wheat,Chandpur,2713,2959,5.25,2014
Wheat,Chittagong,10,5,9.25,2014
Wheat,Chittagong Division,10782,9968,9.25,2014
Wheat,Chuadanga,16677,22404,6.11,2014
Wheat,Comilla,3433,3070,2,2014
Wheat,Cox's Bazar,0,0,7.25,2014
Wheat,Dhaka,783,716,3,2014
Wheat,Dhaka Division,187755,228222,3,2014
Wheat,Dinajpur,51605,66399,7.75,2014
Wheat,Faridpur,81647,103773,3,2014
Wheat,Feni,101,105,3.5,2014
Wheat,Gaibandha,6491,6113,6.11,2014
Wheat,Gazipur,213,156,6.11,2014
Wheat,Gopalgonj,18469,23819,6.11,2014
Wheat,Hobigonj,1055,853,6.11,2014
Wheat,Jamalpur,21090,22617,6.11,2014
Wheat,Jessore,7531,9403,4.75,2014
Wheat,Jhalakathi,185,167,6.11,2014
Wheat,Jhenaidah,17325,22570,6.11,2014
Wheat,Joypurhat,2653,2670,6.11,2014
Wheat,Khagrachari,1,1,6.11,2014
Wheat,Khulna,1267,1323,6,2014
Wheat,Khulna  Division,162889,207217,6,2014
Wheat,Kishoregonj,3523,2525,6.11,2014
Wheat,Kurigram,28749,36475,6.11,2014
Wheat,Kushtia,40030,51999,6.11,2014
Wheat,Lakshmipur,37,17,6.11,2014
Wheat,Lalmonirhat,3481,4099,6.11,2014
Wheat,Madaripur,12067,15427,3,2014
Wheat,Magura,23732,27709,6.11,2014
Wheat,Manikgonj,2802,2814,6.11,2014
Wheat,Maulavibazar,203,187,6.11,2014
Wheat,Meherpur,42830,57155,6.11,2014
Wheat,Munsigonj,62,43,6.11,2014
Wheat,Mymensingh,3736,3415,10.5,2014
Wheat,Mymensingh Division,30774,31289,10.5,2014
Wheat,Narail,9084,9925,6.11,2014
Wheat,Narayangonj,560,397,6.11,2014
Wheat,Narsingdi,700,623,6.11,2014
Wheat,Natore,62370,81204,6.11,2014
Wheat,Nawabgonj,69480,90176,6.11,2014
Wheat,Netrokona,3165,2434,6.11,2014
Wheat,Nilphamari,11866,14023,6.11,2014
Wheat,Noagaon,49799,63220,6.11,2014
Wheat,Noakhali,24,23,6.11,2014
Wheat,Pabna,101845,126403,6.11,2014
Wheat,Panchagar,41170,53433,6.11,2014
Wheat,Patuakhali,300,124,0.75,2014
Wheat,Perojpur,267,262,6.11,2014
Wheat,Rajbari,41110,48261,6.11,2014
Wheat,Rajshahi,70898,93684,6.75,2014
Wheat,Rajshahi Division,377247,478266,6.75,2014
Wheat,Rangamati,0,0,8.25,2014
Wheat,Rangpur,8247,9672,6.5,2014
Wheat,Rangpur Division,295075,377541,6.5,2014
Wheat,Satkhira,3684,3919,7.75,2014
Wheat,Shariatpur,10790,13774,6.11,2014
Wheat,Sherpur,2783,2822,6.11,2014
Wheat,Sirajgonj,15614,16383,6.11,2014
Wheat,Sunamgonj,598,455,6.11,2014
Wheat,Sylhet,382,276,8.5,2014
Wheat,Sylhet Division,2238,1771,8.5,2014
Wheat,Tangail,15029,15893,6,2014
Wheat,Thakurgaon,143466,187325,6.11,2014
